,Mean Scale Score,County Name,School Code,District Code,Zip Code,District Name,Total_Students,Per_Student_Spending,Median,Mean,Pop,YearsTeaching,Enrolled,Utilized,Percent_Eligible,Percent_Utilized,Sanctuary
908,2525.86666667,Los Angeles,6061485,64733,91344,Los Angeles Unified,489198.82,13452.05,78168.0,95319.00,51743.0,15.5618234804,1161,791,0.68,0.681309216193,1.0
909,2509.4375,Los Angeles,124529,64733,90810,Los Angeles Unified,489198.82,13452.05,52385.0,63582.00,36727.0,15.5618234804,842,699,0.83,0.830166270784,1.0
910,2447.25,Los Angeles,6016794,64733,90810,Los Angeles Unified,489198.82,13452.05,52385.0,63582.00,36727.0,15.5618234804,512,427,0.83,0.833984375,1.0
911,2521.43333333,Los Angeles,125096,64733,91316,Los Angeles Unified,489198.82,13452.05,69375.0,99404.00,26898.0,15.5618234804,324,120,0.37,0.37037037037,1.0
912,2455.1,Los Angeles,6016901,64733,91316,Los Angeles Unified,489198.82,13452.05,69375.0,99404.00,26898.0,15.5618234804,415,287,0.69,0.69156626506,1.0
913,2532.36666667,Los Angeles,6016935,64733,91316,Los Angeles Unified,489198.82,13452.05,69375.0,99404.00,26898.0,15.5618234804,573,145,0.25,0.253054101222,1.0
914,2496.95,Los Angeles,126383,64733,90094,Los Angeles Unified,489198.82,13452.05,75221.0,114981.00,5464.0,15.5618234804,578,87,0.15,0.150519031142,1.0
915,2577.68333333,Los Angeles,126607,64733,91326,Los Angeles Unified,489198.82,13452.05,110833.0,134548.00,33708.0,15.5618234804,1168,168,0.14,0.143835616438,1.0
916,2505.16666667,Los Angeles,6015986,64733,91326,Los Angeles Unified,489198.82,13452.05,110833.0,134548.00,33708.0,15.5618234804,606,144,0.24,0.237623762376,1.0
917,2489.3,Los Angeles,6016703,64733,91326,Los Angeles Unified,489198.82,13452.05,110833.0,134548.00,33708.0,15.5618234804,472,242,0.51,0.512711864407,1.0
918,2522.06666667,Los Angeles,6071435,64733,91326,Los Angeles Unified,489198.82,13452.05,110833.0,134548.00,33708.0,15.5618234804,738,156,0.21,0.211382113821,1.0
919,2593.2,Los Angeles,126615,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,561,414,0.74,0.737967914439,1.0
920,2640.2,Los Angeles,126623,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,506,326,0.64,0.644268774704,1.0
921,2542.7,Los Angeles,1931526,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,1520,1071,0.7,0.704605263158,1.0
922,2434.6,Los Angeles,1932318,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,71,57,0.8,0.802816901408,1.0
923,2439.05,Los Angeles,6016042,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,532,387,0.73,0.727443609023,1.0
924,2503.40833333,Los Angeles,6016349,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,934,673,0.72,0.720556745182,1.0
925,2469.88333333,Los Angeles,6016364,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,711,521,0.73,0.732770745429,1.0
926,2433.81666667,Los Angeles,6016406,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,522,462,0.89,0.885057471264,1.0
927,2431.93333333,Los Angeles,6016737,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,375,262,0.7,0.698666666667,1.0
928,2433.58333333,Los Angeles,6016786,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,572,460,0.8,0.804195804196,1.0
929,2475.0,Los Angeles,6019616,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,430,292,0.68,0.679069767442,1.0
930,2484.26666667,Los Angeles,6057913,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,867,670,0.77,0.772779700115,1.0
931,2500.53333333,Los Angeles,6058366,64733,90745,Los Angeles Unified,489198.82,13452.05,68058.0,77989.00,57251.0,15.5618234804,1683,1297,0.77,0.770647653001,1.0
932,2547.05,Los Angeles,127787,64733,90710,Los Angeles Unified,489198.82,13452.05,61776.0,71866.00,25457.0,15.5618234804,489,418,0.85,0.854805725971,1.0
933,2467.5,Los Angeles,1931518,64733,90710,Los Angeles Unified,489198.82,13452.05,61776.0,71866.00,25457.0,15.5618234804,63,51,0.81,0.809523809524,1.0
934,2566.95,Los Angeles,1936160,64733,90710,Los Angeles Unified,489198.82,13452.05,61776.0,71866.00,25457.0,15.5618234804,2195,1856,0.85,0.84555808656,1.0
935,2443.83333333,Los Angeles,6017461,64733,90710,Los Angeles Unified,489198.82,13452.05,61776.0,71866.00,25457.0,15.5618234804,603,557,0.92,0.923714759536,1.0
936,2397.11666667,Los Angeles,6018428,64733,90710,Los Angeles Unified,489198.82,13452.05,61776.0,71866.00,25457.0,15.5618234804,313,290,0.93,0.926517571885,1.0
937,2438.025,Los Angeles,6018790,64733,90710,Los Angeles Unified,489198.82,13452.05,61776.0,71866.00,25457.0,15.5618234804,443,332,0.75,0.749435665914,1.0
938,2412.88333333,Los Angeles,6016497,64733,90250,Los Angeles Unified,489198.82,13452.05,50468.0,58340.00,93193.0,15.5618234804,311,261,0.84,0.83922829582,1.0
939,2470.45,Los Angeles,6016257,64733,91324,Los Angeles Unified,489198.82,13452.05,63563.0,82274.00,27669.0,15.5618234804,563,380,0.67,0.674955595027,1.0
940,2408.65,Los Angeles,6018279,64733,91324,Los Angeles Unified,489198.82,13452.05,63563.0,82274.00,27669.0,15.5618234804,484,442,0.91,0.913223140496,1.0
941,2503.18333333,Los Angeles,6019533,64733,91324,Los Angeles Unified,489198.82,13452.05,63563.0,82274.00,27669.0,15.5618234804,610,236,0.39,0.386885245902,1.0
942,2588.98333333,Los Angeles,6061543,64733,91324,Los Angeles Unified,489198.82,13452.05,63563.0,82274.00,27669.0,15.5618234804,2409,1227,0.51,0.509339975093,1.0
943,2488.0,Los Angeles,1931054,64733,90292,Los Angeles Unified,489198.82,13452.05,97805.0,129195.00,21576.0,15.5618234804,380,313,0.82,0.823684210526,1.0
944,2474.6,Los Angeles,1931393,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,71,58,0.82,0.816901408451,1.0
945,2512.11666667,Los Angeles,1932896,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,557,446,0.8,0.800718132855,1.0
946,2568.25,Los Angeles,1933043,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,1407,1322,0.94,0.939587775409,1.0
947,2418.0625,Los Angeles,6015713,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,517,401,0.78,0.775628626692,1.0
948,2420.1625,Los Angeles,6015838,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,172,150,0.87,0.872093023256,1.0
949,2433.5,Los Angeles,6016166,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,392,316,0.81,0.80612244898,1.0
950,2433.75,Los Angeles,6016216,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,201,176,0.88,0.875621890547,1.0
951,2459.1625,Los Angeles,6017230,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,359,317,0.88,0.883008356546,1.0
952,2436.975,Los Angeles,6018212,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,377,359,0.95,0.95225464191,1.0
953,2459.5875,Los Angeles,6019046,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,279,218,0.78,0.781362007168,1.0
954,2473.0125,Los Angeles,6020069,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,241,206,0.85,0.854771784232,1.0
955,2524.51666667,Los Angeles,6057897,64733,90042,Los Angeles Unified,489198.82,13452.05,53075.0,64305.00,62430.0,15.5618234804,994,871,0.88,0.876257545272,1.0
956,2467.65,Los Angeles,1931534,64733,91411,Los Angeles Unified,489198.82,13452.05,49386.0,61480.00,24628.0,15.5618234804,146,140,0.96,0.958904109589,1.0
957,2597.7,Los Angeles,1938968,64733,91411,Los Angeles Unified,489198.82,13452.05,49386.0,61480.00,24628.0,15.5618234804,2712,2182,0.8,0.804572271386,1.0
958,2517.01666667,Los Angeles,6017727,64733,91411,Los Angeles Unified,489198.82,13452.05,49386.0,61480.00,24628.0,15.5618234804,1022,539,0.53,0.527397260274,1.0
959,2396.26666667,Los Angeles,6019418,64733,91411,Los Angeles Unified,489198.82,13452.05,49386.0,61480.00,24628.0,15.5618234804,882,813,0.92,0.921768707483,1.0
960,2472.66666667,Los Angeles,6058333,64733,91411,Los Angeles Unified,489198.82,13452.05,49386.0,61480.00,24628.0,15.5618234804,1083,933,0.86,0.861495844875,1.0
961,2502.6,Los Angeles,1931856,64733,90036,Los Angeles Unified,489198.82,13452.05,77165.0,109950.00,36865.0,15.5618234804,68,62,0.91,0.911764705882,1.0
962,2510.81666667,Los Angeles,6017453,64733,90036,Los Angeles Unified,489198.82,13452.05,77165.0,109950.00,36865.0,15.5618234804,726,227,0.31,0.312672176309,1.0
963,2421.21666667,Los Angeles,6019970,64733,90036,Los Angeles Unified,489198.82,13452.05,77165.0,109950.00,36865.0,15.5618234804,150,126,0.84,0.84,1.0
964,2456.45,Los Angeles,6016265,64733,91367,Los Angeles Unified,489198.82,13452.05,86957.0,106147.00,39499.0,15.5618234804,405,273,0.67,0.674074074074,1.0
965,2509.95,Los Angeles,6017891,64733,91367,Los Angeles Unified,489198.82,13452.05,86957.0,106147.00,39499.0,15.5618234804,485,123,0.25,0.253608247423,1.0
966,2478.25,Los Angeles,6020036,64733,91367,Los Angeles Unified,489198.82,13452.05,86957.0,106147.00,39499.0,15.5618234804,533,216,0.41,0.405253283302,1.0
967,2557.66666667,Los Angeles,6061477,64733,91367,Los Angeles Unified,489198.82,13452.05,86957.0,106147.00,39499.0,15.5618234804,2191,777,0.35,0.354632587859,1.0
968,2499.53333333,Los Angeles,6061568,64733,91367,Los Angeles Unified,489198.82,13452.05,86957.0,106147.00,39499.0,15.5618234804,694,580,0.84,0.835734870317,1.0
969,2593.575,Los Angeles,1932847,64733,90035,Los Angeles Unified,489198.82,13452.05,67964.0,100115.00,28418.0,15.5618234804,1655,951,0.57,0.574622356495,1.0
970,2504.01666667,Los Angeles,6016281,64733,90035,Los Angeles Unified,489198.82,13452.05,67964.0,100115.00,28418.0,15.5618234804,368,113,0.31,0.307065217391,1.0
971,2440.6,Los Angeles,6016653,64733,90035,Los Angeles Unified,489198.82,13452.05,67964.0,100115.00,28418.0,15.5618234804,343,317,0.92,0.924198250729,1.0
972,2538.0,Los Angeles,1935352,64733,90019,Los Angeles Unified,489198.82,13452.05,42615.0,59812.00,64458.0,15.5618234804,1293,1111,0.86,0.859242072699,1.0
973,2401.05,Los Angeles,6015747,64733,90019,Los Angeles Unified,489198.82,13452.05,42615.0,59812.00,64458.0,15.5618234804,513,480,0.94,0.93567251462,1.0
974,2413.23333333,Los Angeles,6015861,64733,90019,Los Angeles Unified,489198.82,13452.05,42615.0,59812.00,64458.0,15.5618234804,455,433,0.95,0.951648351648,1.0
975,2447.65,Los Angeles,6018816,64733,90019,Los Angeles Unified,489198.82,13452.05,42615.0,59812.00,64458.0,15.5618234804,387,357,0.92,0.922480620155,1.0
976,2459.8,Los Angeles,6061535,64733,90019,Los Angeles Unified,489198.82,13452.05,42615.0,59812.00,64458.0,15.5618234804,675,643,0.95,0.952592592593,1.0
977,2424.18333333,Los Angeles,6066286,64733,90019,Los Angeles Unified,489198.82,13452.05,42615.0,59812.00,64458.0,15.5618234804,343,320,0.93,0.932944606414,1.0
978,2504.85,Los Angeles,6107064,64733,90019,Los Angeles Unified,489198.82,13452.05,42615.0,59812.00,64458.0,15.5618234804,513,480,0.94,0.93567251462,1.0
979,2594.5,Los Angeles,1935568,64733,90027,Los Angeles Unified,489198.82,13452.05,54878.0,74831.00,45151.0,15.5618234804,2396,1816,0.76,0.757929883139,1.0
980,2510.38333333,Los Angeles,6017172,64733,90027,Los Angeles Unified,489198.82,13452.05,54878.0,74831.00,45151.0,15.5618234804,499,177,0.35,0.354709418838,1.0
981,2463.8875,Los Angeles,6017974,64733,90027,Los Angeles Unified,489198.82,13452.05,54878.0,74831.00,45151.0,15.5618234804,499,417,0.84,0.835671342685,1.0
982,2588.15,Los Angeles,1938612,64733,91364,Los Angeles Unified,489198.82,13452.05,104305.0,141169.00,25851.0,15.5618234804,2364,1590,0.67,0.672588832487,1.0
983,2498.46666667,Los Angeles,6016240,64733,91364,Los Angeles Unified,489198.82,13452.05,104305.0,141169.00,25851.0,15.5618234804,428,92,0.21,0.214953271028,1.0
984,2503.6,Los Angeles,6019111,64733,91364,Los Angeles Unified,489198.82,13452.05,104305.0,141169.00,25851.0,15.5618234804,670,255,0.38,0.380597014925,1.0
985,2550.75,Los Angeles,6020044,64733,91364,Los Angeles Unified,489198.82,13452.05,104305.0,141169.00,25851.0,15.5618234804,696,123,0.18,0.176724137931,1.0
986,2596.3,Los Angeles,1938885,64733,90025,Los Angeles Unified,489198.82,13452.05,68806.0,90083.00,42147.0,15.5618234804,1564,1161,0.74,0.742327365729,1.0
987,2419.35,Los Angeles,6016133,64733,90025,Los Angeles Unified,489198.82,13452.05,68806.0,90083.00,42147.0,15.5618234804,243,189,0.78,0.777777777778,1.0
988,2456.75,Los Angeles,6018402,64733,90025,Los Angeles Unified,489198.82,13452.05,68806.0,90083.00,42147.0,15.5618234804,286,204,0.71,0.713286713287,1.0
989,2527.35,Los Angeles,6019939,64733,90025,Los Angeles Unified,489198.82,13452.05,68806.0,90083.00,42147.0,15.5618234804,829,92,0.11,0.11097708082,1.0
990,2586.75,Los Angeles,1939107,64733,91042,Los Angeles Unified,489198.82,13452.05,57207.0,71764.00,27572.0,15.5618234804,1283,978,0.76,0.762275915822,1.0
991,2479.9,Los Angeles,6018238,64733,91042,Los Angeles Unified,489198.82,13452.05,57207.0,71764.00,27572.0,15.5618234804,372,234,0.63,0.629032258065,1.0
992,2437.13333333,Los Angeles,6018717,64733,91042,Los Angeles Unified,489198.82,13452.05,57207.0,71764.00,27572.0,15.5618234804,231,219,0.95,0.948051948052,1.0
993,2427.16666667,Los Angeles,6018725,64733,91042,Los Angeles Unified,489198.82,13452.05,57207.0,71764.00,27572.0,15.5618234804,294,259,0.88,0.880952380952,1.0
994,2527.38333333,Los Angeles,6018063,64733,90272,Los Angeles Unified,489198.82,13452.05,150466.0,237465.00,22818.0,15.5618234804,535,61,0.11,0.114018691589,1.0
995,2539.85,Los Angeles,6018634,64733,90272,Los Angeles Unified,489198.82,13452.05,150466.0,237465.00,22818.0,15.5618234804,499,41,0.08,0.0821643286573,1.0
996,2509.0875,Los Angeles,6015739,64733,90039,Los Angeles Unified,489198.82,13452.05,62134.0,80910.00,28514.0,15.5618234804,399,319,0.8,0.799498746867,1.0
997,2443.525,Los Angeles,6015895,64733,90039,Los Angeles Unified,489198.82,13452.05,62134.0,80910.00,28514.0,15.5618234804,307,243,0.79,0.791530944625,1.0
998,2524.925,Los Angeles,6016513,64733,90039,Los Angeles Unified,489198.82,13452.05,62134.0,80910.00,28514.0,15.5618234804,158,121,0.77,0.76582278481,1.0
999,2427.85,Los Angeles,6017305,64733,90039,Los Angeles Unified,489198.82,13452.05,62134.0,80910.00,28514.0,15.5618234804,315,231,0.73,0.733333333333,1.0
1000,2543.93333333,Los Angeles,6017685,64733,90039,Los Angeles Unified,489198.82,13452.05,62134.0,80910.00,28514.0,15.5618234804,461,62,0.13,0.134490238612,1.0
1001,2417.15,Los Angeles,6015762,64733,90247,Los Angeles Unified,489198.82,13452.05,40458.0,50049.00,47487.0,15.5618234804,767,682,0.89,0.889178617992,1.0
1002,2459.05,Los Angeles,6016752,64733,90247,Los Angeles Unified,489198.82,13452.05,40458.0,50049.00,47487.0,15.5618234804,767,584,0.76,0.761408083442,1.0
1003,2441.93333333,Los Angeles,6017214,64733,90247,Los Angeles Unified,489198.82,13452.05,40458.0,50049.00,47487.0,15.5618234804,574,531,0.93,0.925087108014,1.0
1004,2402.25,Los Angeles,6018501,64733,90247,Los Angeles Unified,489198.82,13452.05,40458.0,50049.00,47487.0,15.5618234804,414,366,0.88,0.884057971014,1.0
1005,2411.51666667,Los Angeles,6018550,64733,90247,Los Angeles Unified,489198.82,13452.05,40458.0,50049.00,47487.0,15.5618234804,795,729,0.92,0.916981132075,1.0
1006,2472.95,Los Angeles,6061576,64733,90247,Los Angeles Unified,489198.82,13452.05,40458.0,50049.00,47487.0,15.5618234804,1287,1153,0.9,0.895881895882,1.0
1007,2480.98333333,Los Angeles,6015846,64733,91040,Los Angeles Unified,489198.82,13452.05,67635.0,79821.00,20342.0,15.5618234804,439,248,0.56,0.564920273349,1.0
1008,2453.53333333,Los Angeles,6019376,64733,91040,Los Angeles Unified,489198.82,13452.05,67635.0,79821.00,20342.0,15.5618234804,384,286,0.74,0.744791666667,1.0
1009,2530.98333333,Los Angeles,6058168,64733,91040,Los Angeles Unified,489198.82,13452.05,67635.0,79821.00,20342.0,15.5618234804,768,589,0.77,0.766927083333,1.0
1010,2466.58333333,Los Angeles,6016059,64733,90230,Los Angeles Unified,489198.82,13452.05,74348.0,89253.00,31766.0,15.5618234804,448,285,0.64,0.636160714286,1.0
1011,2504.9,Los Angeles,6018741,64733,90230,Los Angeles Unified,489198.82,13452.05,74348.0,89253.00,31766.0,15.5618234804,275,129,0.47,0.469090909091,1.0
1012,2438.38333333,Los Angeles,6019350,64733,90230,Los Angeles Unified,489198.82,13452.05,74348.0,89253.00,31766.0,15.5618234804,292,284,0.97,0.972602739726,1.0
1013,2454.26666667,Los Angeles,6016083,64733,90049,Los Angeles Unified,489198.82,13452.05,131636.0,224314.00,35482.0,15.5618234804,637,512,0.8,0.803767660911,1.0
1014,2543.96666667,Los Angeles,6017701,64733,90049,Los Angeles Unified,489198.82,13452.05,131636.0,224314.00,35482.0,15.5618234804,554,50,0.09,0.0902527075812,1.0
1015,2582.16666667,Los Angeles,6058267,64733,90049,Los Angeles Unified,489198.82,13452.05,131636.0,224314.00,35482.0,15.5618234804,2134,528,0.25,0.247422680412,1.0
1016,2530.61666667,Los Angeles,6094726,64733,90049,Los Angeles Unified,489198.82,13452.05,131636.0,224314.00,35482.0,15.5618234804,452,147,0.33,0.325221238938,1.0
1017,2460.36666667,Los Angeles,6016182,64733,91607,Los Angeles Unified,489198.82,13452.05,58121.0,78843.00,27927.0,15.5618234804,395,298,0.75,0.754430379747,1.0
1018,2531.3,Los Angeles,6016562,64733,91607,Los Angeles Unified,489198.82,13452.05,58121.0,78843.00,27927.0,15.5618234804,645,164,0.25,0.254263565891,1.0
1019,2557.7,Los Angeles,6016323,64733,90402,Los Angeles Unified,489198.82,13452.05,144047.0,249978.00,12250.0,15.5618234804,388,19,0.05,0.0489690721649,1.0
1020,2527.1,Los Angeles,6016356,64733,91604,Los Angeles Unified,489198.82,13452.05,92632.0,137307.00,29034.0,15.5618234804,1006,116,0.12,0.115308151093,1.0
1021,2446.43333333,Los Angeles,6016372,64733,90048,Los Angeles Unified,489198.82,13452.05,71132.0,99235.00,21397.0,15.5618234804,367,240,0.65,0.653950953678,1.0
1022,2494.2875,Los Angeles,6018980,64733,90048,Los Angeles Unified,489198.82,13452.05,71132.0,99235.00,21397.0,15.5618234804,255,129,0.51,0.505882352941,1.0
1023,2390.53333333,Los Angeles,6016414,64733,90303,Los Angeles Unified,489198.82,13452.05,44088.0,52938.00,26176.0,15.5618234804,331,299,0.9,0.90332326284,1.0
1024,2477.61666667,Los Angeles,6016430,64733,90249,Los Angeles Unified,489198.82,13452.05,59293.0,66819.00,26669.0,15.5618234804,420,338,0.8,0.804761904762,1.0
1025,2518.5625,Los Angeles,6018493,64733,90249,Los Angeles Unified,489198.82,13452.05,59293.0,66819.00,26669.0,15.5618234804,373,244,0.65,0.654155495979,1.0
1026,2406.31666667,Los Angeles,6018808,64733,90249,Los Angeles Unified,489198.82,13452.05,59293.0,66819.00,26669.0,15.5618234804,487,423,0.87,0.868583162218,1.0
1027,2445.08333333,Los Angeles,6016661,64733,90275,Los Angeles Unified,489198.82,13452.05,114005.0,153430.00,41804.0,15.5618234804,403,270,0.67,0.669975186104,1.0
1028,2565.51666667,Los Angeles,6061436,64733,90275,Los Angeles Unified,489198.82,13452.05,114005.0,153430.00,41804.0,15.5618234804,1723,1144,0.66,0.66395821242,1.0
1029,2505.2,Los Angeles,6016778,64733,91423,Los Angeles Unified,489198.82,13452.05,75759.0,114936.00,30991.0,15.5618234804,740,185,0.25,0.25,1.0
1030,2460.96666667,Los Angeles,6018923,64733,91423,Los Angeles Unified,489198.82,13452.05,75759.0,114936.00,30991.0,15.5618234804,617,228,0.37,0.369529983793,1.0
1031,2569.56666667,Los Angeles,6058150,64733,91423,Los Angeles Unified,489198.82,13452.05,75759.0,114936.00,30991.0,15.5618234804,1833,832,0.45,0.45390070922,1.0
1032,2462.45,Los Angeles,6016950,64733,90717,Los Angeles Unified,489198.82,13452.05,63945.0,76390.00,21318.0,15.5618234804,563,471,0.84,0.836589698046,1.0
1033,2484.2,Los Angeles,6017933,64733,90717,Los Angeles Unified,489198.82,13452.05,63945.0,76390.00,21318.0,15.5618234804,931,628,0.67,0.674543501611,1.0
1034,2518.08333333,Los Angeles,6057996,64733,90717,Los Angeles Unified,489198.82,13452.05,63945.0,76390.00,21318.0,15.5618234804,1350,1150,0.85,0.851851851852,1.0
